id,relevance
1,2.027219035430497
4,2.074555737577423
5,1.9704345257601834
6,2.0864085195395528
7,2.0598172882092434
8,2.196034763563021
10,2.536485731684707
11,2.6443715061525084
12,2.3035069615180808
13,2.768804354175523
14,2.7678457096145292
15,2.401425992704305
19,2.4907632644265627
22,2.877187064953844
24,2.4201758029918112
25,2.090018961478924
26,2.150476063010447
28,2.4798465739686995
29,2.1850975570670257
30,2.1293878975131797
31,2.709054450189499
32,2.522085420039804
33,2.187397479246357
36,2.2915670198431735
39,2.2804358583421367
40,2.681584007708627
41,2.3217105812899312
42,2.439242616350619
43,2.536929575572955
44,2.2007055512676397
45,2.5935268975661754
46,2.494572972860787
47,2.329839627973675
49,2.6087136955520243
50,2.4472255437030666
52,2.3812415357752355
53,2.105137918145679
54,2.1597608797577816
55,2.5316608910964535
56,2.7340958289322983
57,2.110296346280677
58,2.495331571680249
59,2.4364145123764454
60,1.9561894250643488
61,2.7049434319046153
62,2.6219814171297027
63,2.6722857879290562
64,2.6908977705142036
66,2.7284701457596494
67,2.2095360528299803
68,1.9517577304990663
70,2.044674480135008
71,2.309343254800579
72,2.122630445128196
73,2.113482151795059
74,2.1541146736871797
76,2.141681851091719
77,2.197894728956154
78,1.965014276567769
79,1.7616942251662808
80,2.033949339503204
82,2.4580737123552794
83,2.3149858510408308
84,1.7793752740666724
86,2.283675234627014
87,2.2923477144257345
89,2.0493333598101584
91,1.9927610148243966
93,1.898564063479226
94,2.0822803834951915
95,2.1495349380144475
96,1.83180482857448
97,2.0822803834951915
98,2.200472081012014
99,1.7306811828678244
100,2.7197204716131913
102,2.285511183510747
103,2.0783229112145967
104,2.084556588067582
107,2.614358078142234
108,2.08234433384099
109,2.571276866002832
110,2.2840343190825116
111,2.2840343190825116
112,2.5981602860897537
115,2.189705174281244
116,2.4011931279255583
118,2.5067363678180694
119,2.5433569727369156
121,2.450434721736182
124,2.639262169924027
126,2.3399674927865806
128,2.012869093326958
129,2.448432737245337
130,2.32838165405772
131,1.8412241866806083
