id,relevance
1,2.1941153215533085
4,2.3513584119765176
5,2.3513584119765176
6,2.53894032523794
7,2.348547692710517
8,2.235127151321175
10,2.870071551366379
11,2.892808427425222
12,2.1765950274273718
13,2.894941852290455
14,2.8076521875505835
15,2.582626064930352
19,2.618315886938531
22,2.9957219595720264
24,2.718455275732307
25,2.53894032523794
26,2.0895178531589824
28,2.674032286437946
29,2.235127151321175
30,2.2896181128237623
31,2.894941852290455
32,2.785953973664289
33,2.257501328510502
36,2.462796047211394
39,2.3513584119765176
40,2.894941852290455
41,2.31387914282857
42,2.618315886938531
43,2.896566606726252
44,2.53894032523794
45,2.715381590330429
46,2.718455275732307
47,2.497873019597327
49,2.9957219595720264
50,2.674032286437946
52,2.586221808527732
53,2.4462963195600316
54,2.462629706443697
55,2.8799850655838224
56,2.863543582146836
57,2.260362329345554
58,2.8799850655838224
59,2.863543582146836
60,1.8235116472655364
61,2.75385989525349
62,2.586221808527732
63,2.5661263372789898
64,2.863543582146836
66,2.78322980294439
67,2.338429236725982
68,1.9626462290501283
70,1.962690216835425
71,2.345878952452785
72,2.058679078095789
73,1.6154151012597946
74,1.827661959563794
76,1.9626462290501283
77,1.827661959563794
78,1.9502404036840348
79,2.058679078095789
80,1.827661959563794
82,2.345878952452785
83,2.345878952452785
84,1.8376050667347525
86,2.3215038513135866
87,2.671748195610971
89,2.1419741772331573
91,1.827661959563794
93,1.6180090984953956
94,1.827661959563794
95,1.6154151012597946
96,2.058679078095789
97,1.827661959563794
98,2.1375642815184728
99,2.058679078095789
100,2.7909483761307023
102,2.2695068993293797
103,1.827661959563794
104,1.827661959563794
107,2.513370354617472
108,1.827661959563794
109,2.5394053439201634
110,2.2400832341724892
111,2.2400832341724892
112,2.41599615370528
115,1.724624316731222
116,2.3446761802880687
118,2.5264198116030356
119,2.3916383859818753
121,2.269636780647203
124,2.7198257908204337
126,2.4062180458821647
128,2.184391716205585
129,2.563747364236804
130,2.4062180458821647
131,2.308019952039821
132,2.308019952039821
133,2.585489449233881
134,2.1722568259701154
135,2.222941052850383
137,2.4062180458821647
139,2.4062180458821647
140,2.308019952039821
141,2.0298318236882857
142,2.0215453138397583
144,2.5614479498269347
145,2.7198257908204337
146,1.7596524549551225
148,2.093707216319688
151,2.4062180458821647
152,2.0298318236882857
153,2.5159570077656865
154,2.0339511392058522
155,1.8817541094310883
156,1.9077421009043314
159,2.0339511392058522
160,2.0298318236882857
161,2.3408118094851003
163,2.563747364236804
167,2.5159570077656865
168,2.4062180458821647
169,1.8817541094310883
170,2.6963558415953797
171,2.839074306383448
173,2.627637384251056
174,2.222072243049953
175,2.5509879169733636
176,2.2975835365644497
180,2.1647397154567307
183,2.4366121312264206
184,2.1647397154567307
185,2.1647397154567307
187,2.5303529651525207
188,2.212229379808493
189,2.212229379808493
190,2.222072243049953
192,2.2500257240603485
194,2.627637384251056
196,2.1529789762302483
197,2.0002762729198933
198,2.6963558415953797
199,2.6963558415953797
200,2.839074306383448
204,2.9427124122869115
206,2.6963558415953797
207,2.5411259376506097
208,2.627637384251056
209,2.325764525955036
211,2.839074306383448
212,2.4872360826337974
213,2.6963558415953797
216,2.5411259376506097
217,2.357931819345836
218,2.4872360826337974
219,2.4872360826337974
220,2.4366121312264206
221,2.5411259376506097
222,2.4366121312264206
224,2.212229379808493
225,2.627637384251056
228,2.5411259376506097
229,2.4872360826337974
230,2.670074305134483
231,2.303419553229981
232,2.303419553229981
234,2.5411259376506097
235,2.839074306383448
236,2.4872360826337974
237,2.4872360826337974
238,2.9427124122869115
239,2.2360663528381455
240,2.303419553229981
242,2.817615037129268
243,2.5411259376506097
244,2.357931819345836
246,2.1647397154567307
247,2.1529789762302483
248,2.2247583600357674
249,2.5509879169733636
250,2.2247583600357674
251,2.7481002207242278
252,2.4501518519913894
253,2.1846512011298604
254,2.4297452775808313
256,2.6053817559361594
258,1.9932187873892766
260,2.133784274376547
262,2.0894628134881548
263,2.3456380455672003
264,1.9932187873892766
265,2.1220235351500656
267,2.842104724715222
268,2.3115889954212423
269,2.086390194500896
271,2.2573241317741464
273,2.5366632985918356
274,2.3456380455672003
277,2.5366632985918356
278,2.072416502138594
279,2.2051718942778775
280,2.5366632985918356
281,2.4501518519913894
282,2.7384666188117586
283,2.669340793378111
285,2.669340793378111
286,2.5141108894333404
287,2.0571778248312294
288,2.5366632985918356
289,2.5366632985918356
291,2.5141108894333404
292,2.5141108894333404
295,2.5366632985918356
296,2.5366632985918356
298,2.5141108894333404
299,2.386628395062108
300,2.386628395062108
301,2.563607263439162
302,2.7384666188117586
303,2.1240173781008242
304,1.927563943085336
306,2.3651670368441513
307,2.4135704084210063
308,2.468737778815923
309,2.7154552583740164
310,2.5141108894333404
311,2.5022996634957133
312,2.691316829950233
313,2.3115889954212423
315,2.462007674264903
316,2.34763188851796
317,2.16148795201846
320,2.386628395062108
321,2.2665897476708636
322,2.6270143555864065
324,2.6730218172203566
325,2.604512215923243
326,2.3527884906979644
