id,relevance
1,2.106938681499937
4,2.096264095011668
5,2.1833810704404715
6,2.802734332425617
7,2.333613311267964
8,1.9754876102222125
10,2.5125483941806306
11,2.5334316669195047
12,2.060408670696151
13,2.724179369502703
14,2.636870509752337
15,2.4126364499350674
19,2.562497022657192
22,2.8782740070241
24,2.4519955436334624
25,2.146519500464909
26,2.061908676803131
28,2.594151209362882
29,2.048857137627759
30,2.1613852146452297
31,2.6881653860297976
32,2.5625327035317103
33,2.1405451965126185
36,2.2169737770955833
39,2.32594084836221
40,2.6108182240508517
41,2.1586458682436307
42,2.2774795739867733
43,2.737528118202421
44,2.1747716159503003
45,2.5133044378124874
46,2.1933754570091737
47,2.4664765060335854
49,2.8690103030849072
50,2.7018278467757684
52,2.395395070592668
53,2.1999112693627847
54,2.2019607685385387
55,2.7391091093004003
56,2.714587861589837
57,2.0066162389967728
58,2.7246219973959303
59,2.7043081668898843
60,1.882866338125249
61,2.4878347025802587
62,2.322276319047887
63,2.643629308545321
64,2.522648005825153
66,2.6840766985646516
67,2.1638339093363137
68,1.9884134952305386
70,2.0870970521381156
71,2.315572745700988
72,1.8887617776212835
73,1.8950312305678325
74,1.975818127011591
76,1.9278688501875376
77,1.975818127011591
78,1.8596604206567775
79,1.8887617776212835
80,1.975818127011591
82,2.26334710676656
83,2.26334710676656
84,1.7863455450514096
86,2.2995546349422997
87,2.6974244079159395
89,2.1719199021556435
91,1.9954580497273986
93,1.8585960073855592
94,2.0334164519838844
95,1.9555628397276639
96,1.9480885658861913
97,2.048911185392568
98,2.1440798014784144
99,1.9480885658861913
100,2.698269783603656
102,2.249136912223314
103,2.048911185392568
104,2.0334164519838844
107,2.4507747832493463
108,2.0334164519838844
109,2.6748820697285995
110,2.182485130921854
111,2.3177874589076324
112,2.4345490588340644
115,1.828022557397489
116,2.360044899578365
118,2.442973313673546
119,2.3929379043594756
121,2.405073911796509
124,2.7633364680392973
126,2.314521209638593
128,2.1346776451155707
