id,relevance
1,1.845089417
4,1.977760107
5,2.183929101
6,2.694639854
7,2.430010616
8,2.192372489
10,2.861770103
11,2.529991327
12,2.565117749
13,2.826107142
14,2.939032989
15,2.493273948
19,2.252252518
22,2.815949357
24,2.752644376
25,2.348054902
26,2.356834754
28,2.493599929
29,2.156098821
30,1.940100848
31,2.750703458
32,2.697032869
33,1.92581695
36,2.469723284
39,2.102311954
40,2.780903791
41,2.635860022
42,2.45501916
43,2.673419588
44,2.270697965
45,2.585960809
46,2.411343172
47,2.039786132
49,2.591073609
50,2.670716219
52,2.26119209
53,2.209172571
54,2.223353081
55,2.481766824
56,2.696138478
57,1.845073664
58,2.007953016
59,2.233944099
60,1.858322985
61,2.258706631
62,2.521409292
63,2.745826455
64,2.882933363
66,2.743816981
67,2.487793099
68,2.014674144
70,1.811526074
71,2.525303666
72,2.050358953
73,1.810878258
74,1.718749123
76,2.090887304
77,2.002344269
78,1.928604518
79,1.709277093
80,1.829960858
82,2.497353675
83,2.305004311
84,1.874130385
86,2.288982426
87,2.407616741
89,2.254641162
91,2.063335248
93,1.497652999
94,2.100068154
95,2.193058661
96,1.535110706
97,1.955867628
98,2.254718016
99,1.799354656
100,2.730575591
102,2.297426847
103,1.698062135
104,1.740499904
107,2.484178039
108,2.000788348
109,2.813634423
110,2.220031309
111,2.465072657
112,2.087799323
115,1.969082627
116,2.64367934
118,2.774643302
119,2.395617104
121,2.481217982
124,2.667759106
126,2.526603225
128,1.820389923
129,2.588024119
130,2.484167449
131,2.177634562
132,2.231075903
133,2.796153645
134,2.11313416
135,2.368503961
137,2.442592346
139,2.728097375
140,2.197407682
141,1.980282841
142,1.773104676
144,2.355940575
145,2.783992345
146,1.996485499
148,1.801686486
151,2.629681583
152,2.196360392
153,2.234290212
154,1.969640786
155,1.9933195
156,1.771209048
159,1.85123018
160,2.07037319
161,2.463906018
163,2.797592533
167,2.54108903
168,2.508987481
169,2.284088013
170,2.547013319
171,2.636658001
173,2.122808525
174,2.25003833
175,2.589507241
176,1.953718746
180,2.462160254
183,2.578194356
184,2.371305531
185,2.29443864
187,2.324539095
188,2.484714018
189,1.742973353
190,2.489875443
192,2.639564189
194,2.713256332
196,1.857628005
197,1.723849098
198,2.720959099
199,2.59531014
200,2.752369571
204,2.65177635
206,2.276702089
207,2.491757794
208,2.316735672
209,2.181911092
211,2.527505423
212,2.21125674
213,2.388095846
216,2.803074824
217,2.374594229
218,2.504994959
219,2.576203403
220,2.012181756
221,2.643508301
222,2.273806475
224,2.078777217
225,2.722371485
228,2.647828359
229,2.041112539
230,2.688814172
231,2.443148598
232,2.310934458
234,2.616720608
235,2.606442106
236,2.709449557
237,2.6636522
238,2.691876185
239,2.249958033
240,2.2262987
242,2.805026686
243,2.655435616
244,2.506276159
246,2.631765996
247,2.11362593
248,2.276978033
249,2.3663252
250,2.232080149
251,2.188971447
252,2.655142251
253,1.936511663
254,2.452285416
256,2.355572393
258,1.964083627
260,2.356439496
262,2.140109426
263,2.467317553
264,2.346176428
265,2.247877592
267,2.675607643
268,2.096880116
269,2.219482628
271,2.299677546
273,2.451136493
274,2.174254837
277,2.6039212
278,2.07992214
279,2.406988468
280,2.784174983
281,2.790888369
282,2.965095811
283,2.681727678
285,2.457267854
286,2.652042846
287,2.097701504
288,2.640329939
289,2.824329939
291,2.411639613
292,2.755985157
295,2.557094078
296,2.634094078
298,2.532716322
299,2.387713784
300,2.345376111
301,2.442259635
302,2.830902479
303,2.032257288
304,1.875068591
306,2.394733371
307,2.532137616
308,2.64634972
309,2.758282985
310,2.638820989
311,2.516238322
312,2.894023087
313,2.663296626
315,2.515776312
316,2.458483825
317,2.359287918
320,2.658975034
321,2.5512549
322,2.450164782
324,2.660771006
325,2.835289695
326,2.373226674
328,2.790481036
329,2.293678154
330,2.645700987
332,2.562521162
333,2.295133123
336,2.004739261
337,2.123205717
338,2.212568744
339,2.189526207
342,2.846197861
344,2.136915045
345,2.416876113
348,2.336821925
349,2.810153727
352,2.106283593
353,2.633350479
356,2.439416542
357,2.60654475
358,2.688070407
360,2.283985275
362,1.994876968
364,2.729453466
366,2.754265595
367,2.653635591
368,2.280145955
369,2.454454641
370,2.832639399
371,2.917309957
372,2.572038424
376,2.750247473
377,2.801138663
378,2.75097384
379,2.602836955
380,2.035722362
381,2.696239742
382,2.421914021
383,1.873723919
384,2.838305998
386,2.64593075
387,2.644015196
388,2.68607925
390,2.218125199
391,1.420390926
392,2.827155174
393,1.601436461
394,1.912957158
395,2.733353596
396,2.505678178
398,2.28941534
399,2.767000949
404,2.426064875
405,2.782594416
406,2.740970058
409,2.566816798
410,2.457458044
412,2.768599217
414,2.337758718
415,1.933420242
416,2.318997618
417,1.776292632
419,2.059261403
420,2.568782419
423,1.956455645
424,2.519767796
425,1.864777771
426,2.699249177
427,2.330353235
428,2.328573979
429,2.204231262
430,2.205120041
431,2.775657273
432,2.412163395
433,2.417067752
434,2.414842999
435,2.207488891
436,2.389164625
437,2.942819398
438,2.813210286
439,2.648731322
441,2.550503961
442,2.415463845
443,2.186817103
448,2.202874554
449,2.508536032
450,2.323191992
451,2.469699693
453,2.781239679
457,2.743227814
460,2.740338246
462,2.914505498
463,2.867813884
464,2.185795796
465,2.882584904
466,2.563760701
467,2.232506017
471,2.637483955
472,2.506658156
474,2.492881465
477,2.4508644
482,2.200649162
483,2.687918284
484,2.842264952
486,2.681147527
487,1.940829316
488,2.707941995
489,2.126646009
490,2.065243479
493,2.262440687
494,2.309688048
495,2.244171481
496,1.961216917
498,2.366322722
499,2.523773702
502,2.316662129
503,2.213518493
504,2.625806129
505,2.666403218
506,2.640202855
507,2.309524433
509,2.744421923
510,2.59303728
512,2.609420593
513,2.597570785
514,2.811413185
515,2.24038747
518,1.713682204
519,2.598455886
520,2.889355048
521,2.654142545
522,2.313819943
523,2.10300495
525,2.201020042
526,2.63782921
527,2.453371549
528,2.403822813
529,2.367996666
530,2.675427888
531,2.307658734
532,2.823195132
534,2.304619104
535,2.582769908
537,2.745587657
538,2.353515327
539,2.827384269
540,2.590882871
541,2.484577679
543,2.599011177
545,2.887345189
546,2.317143054
547,2.22984151
548,2.736255462
550,2.453325861
552,2.414609141
553,2.229291822
554,2.29317043
555,2.767711112
556,2.251203137
558,2.311260624
560,2.590251007
561,2.198155482
564,2.845932618
565,2.429646326
566,2.62157297
567,2.399544739
569,2.668486782
570,2.813919822
574,2.009304897
575,2.392151254
577,2.708692551
578,2.789572933
579,2.069214765
580,2.445258696
586,2.636455784
587,2.785457646
588,2.631510513
589,2.293682116
590,2.882801811
592,2.377963752
594,2.163478695
596,2.778484166
597,2.764145307
598,2.485812427
599,2.750416739
601,2.118678074
602,2.742208323
603,2.79865794
604,1.917233804
607,2.449877434
608,2.434790294
609,1.973904082
610,2.345470616
612,2.303186622
613,2.471949048
614,2.092120079
615,2.185761085
616,2.926074201
617,2.738035404
618,2.677648789
620,2.877281113
621,2.543309219
622,2.755513179
623,1.812524515
624,2.774965582
625,1.837696287
627,2.159015736
628,2.186384036
629,2.462078428
631,2.432536647
632,2.172914108
633,1.937064465
638,2.674317545
639,2.298222651
641,2.081435831
645,2.865774412
647,2.924733947
648,2.12555111
649,2.879012611
650,2.350043713
651,2.737407618
654,2.62737656
655,2.438702123
656,2.799344687
657,2.720622143
658,2.357095946
664,2.697185383
665,2.88080942
667,2.272182823
672,2.346437672
673,2.777390238
675,2.086735675
676,1.573040592
678,2.346201028
681,2.466264909
683,2.532522595
684,2.174530259
685,2.705904485
689,2.778689651
692,2.411771482
693,2.267778138
