id,relevance
1,1.9887428676770549
4,1.9855315950008505
5,2.008399517920369
6,2.642507014265431
7,2.2574703460875534
8,2.101160377184492
10,2.501872303943888
11,2.5046946380696546
12,2.116874924030929
13,2.927770102308045
14,2.5236332449108203
15,2.3944066062010436
19,2.592792274817289
22,2.6887398727662903
24,2.446347119163195
25,2.0740037511098954
26,1.9645390830363145
28,2.4456944782454433
29,2.0895378985484183
30,2.118981131803916
31,2.6223855024871976
32,2.7253078031272255
33,2.0214510374492383
36,2.36579269149077
39,2.240651721469153
40,2.7520097396395036
41,1.9616770474713454
42,2.388835441937554
43,2.772391942642923
44,2.370844484177908
45,2.6357066761021684
46,2.42064715489861
47,1.9800693183963856
49,2.237060981750704
50,2.4217227887935926
52,2.2753759437007366
53,2.300958941797167
54,2.1888207941940845
55,2.663005725794199
56,2.712113327520345
57,2.096550309260424
58,2.1606477246438884
59,2.0958006731749252
60,1.791824778193805
61,2.7164457769854478
62,2.4433270073067233
63,2.5252060807264156
64,2.6579288356757336
66,2.6482023682901343
67,2.3497961395046643
68,1.9479344213435894
70,1.9801684325631757
71,2.25170802875952
72,2.0198189787192993
73,1.947088703744054
74,1.9792633344693165
76,1.9667298160060884
77,2.020692426813437
78,1.864550444539474
79,1.9468053873334517
80,1.9103254768907485
82,2.2738435464060913
83,2.2658716605498466
84,1.9083708354404436
86,2.335734522467348
87,2.415812250461769
89,2.2472149395084906
91,1.994210581775418
93,1.7517948162263743
94,1.9483568096196293
95,1.9422296990938184
96,1.9295843707546803
97,1.980171322497002
98,2.0217460649328487
99,1.994465678280605
100,2.460570001202552
102,2.1282617131390182
103,1.99252788805998
104,1.976062115797372
107,2.4930658288001375
108,1.9759132443287077
109,2.5522485335852396
110,2.3981797152284856
111,2.3981797152284856
112,2.053583091029462
115,2.2345215782325645
116,2.566119936935629
118,2.6119232458663175
119,2.5455388737195377
121,2.623017809881331
124,2.601311743839888
126,2.3239711717591494
128,2.082726550180153
129,2.534668794911688
130,2.312427013781508
131,2.2043899180435687
132,2.2271631300407915
133,2.515660272499527
134,2.1702664888466594
135,2.363968906663
137,2.243763982054937
139,2.3088576777607157
140,1.8693391289144583
141,1.9956842357183824
142,1.8494091990902908
144,2.554247163504665
145,2.589975043102415
146,2.026224764221027
148,1.9673373403588077
151,2.35862655608109
152,2.0086274953726995
153,2.374600183339959
154,1.8274844234622245
155,2.0183260770676617
156,1.8983193712344655
159,1.9047226587881794
160,2.012586587692856
161,2.255275729339216
163,2.5076302060601146
167,2.349370929597492
168,2.3539451388105097
169,2.100067419649912
170,2.4726379120070687
171,2.5651849619033906
173,1.9578042368164128
174,1.8984033291930378
175,2.135895979216094
176,1.977479328465137
180,1.9636943995851286
183,1.954424448717807
184,1.9782539693893504
185,1.9782539693893504
187,2.405795093624099
188,2.0615464932846885
189,1.9508904955540336
190,1.9409670581089844
192,2.0345314198172106
194,2.286608627116823
196,2.0242711600060757
197,1.9921309939366354
198,2.949628865048723
199,2.949628865048723
