id,relevance
1,1.766089417
4,2.076760107
5,2.210929101
6,2.755639854
7,2.367010616
8,2.184372489
10,2.898770103
11,2.476991327
12,2.574117749
13,2.828107142
14,2.924032989
15,2.463273948
19,2.200252518
22,2.866949357
24,2.680644376
25,2.271054902
26,2.360834754
28,2.528599929
29,2.061098821
30,1.967100848
31,2.740703458
32,2.601032869
33,1.97681695
36,2.402723284
39,2.087311954
40,2.815903791
41,2.541860022
42,2.44801916
43,2.707419588
44,2.253697965
45,2.573960809
46,2.452343172
47,2.098786132
49,2.576073609
50,2.598716219
52,2.23819209
53,2.193172571
54,2.201353081
55,2.490766824
56,2.727138478
57,1.881073664
58,1.908953016
59,2.328944099
60,1.786322985
61,2.283706631
62,2.446409292
63,2.655826455
64,2.955933363
66,2.809816981
67,2.545793099
68,1.945674144
70,1.845526074
71,2.502303666
72,2.072358953
73,1.739878258
74,1.780749123
76,2.186887304
77,1.923344269
78,1.988604518
79,1.624277093
80,1.833960858
82,2.528353675
83,2.236004311
84,1.963130385
86,2.256982426
87,2.460616741
89,2.163641162
91,2.106335248
93,1.415652999
94,2.173068154
95,2.211058661
96,1.529110706
97,1.954867628
98,2.182718016
99,1.805354656
100,2.803575591
102,2.219426847
103,1.657062135
104,1.730499904
107,2.445178039
108,2.038788348
109,2.783634423
110,2.275031309
111,2.425072657
112,2.087799323
115,1.872082627
116,2.73567934
118,2.819643302
119,2.307617104
121,2.573217982
124,2.608759106
126,2.599603225
128,1.859389923
129,2.519024119
130,2.506167449
131,2.127634562
132,2.168075903
133,2.778153645
134,2.15913416
135,2.442503961
137,2.345592346
139,2.809097375
140,2.097407682
141,1.985282841
142,1.802104676
144,2.310940575
145,2.724992345
146,2.073485499
148,1.723686486
151,2.647681583
152,2.287360392
153,2.327290212
154,1.897640786
155,1.8933195
156,1.725209048
159,1.92223018
160,2.05537319
161,2.377906018
163,2.833592533
167,2.62008903
168,2.423987481
169,2.263088013
170,2.617013319
171,2.686658001
173,2.214808525
174,2.29603833
175,2.603507241
176,2.023718746
180,2.362160254
183,2.484194356
184,2.403305531
185,2.29443864
187,2.280539095
188,2.565714018
189,1.724973353
190,2.499875443
192,2.601564189
194,2.757256332
196,1.847628005
197,1.810849098
198,2.730959099
199,2.50131014
200,2.722369571
204,2.72777635
206,2.233702089
207,2.553757794
208,2.285735672
209,2.169911092
211,2.534505423
212,2.28325674
213,2.422095846
216,2.761074824
217,2.463594229
218,2.518994959
219,2.502203403
220,1.915181756
221,2.731508301
222,2.176806475
224,2.063777217
225,2.725371485
228,2.662828359
229,2.129112539
230,2.656814172
231,2.347148598
232,2.395934458
234,2.542720608
235,2.509442106
236,2.728449557
237,2.5806522
238,2.653876185
239,2.150958033
240,2.1812987
242,2.770026686
243,2.558435616
244,2.410276159
246,2.542765996
247,2.19662593
248,2.223978033
249,2.3683252
250,2.151080149
251,2.285971447
252,2.629142251
253,1.937511663
254,2.467285416
256,2.414572393
258,1.916083627
260,2.277439496
262,2.076109426
263,2.519317553
264,2.319176428
265,2.195877592
267,2.665607643
268,2.088880116
269,2.288482628
271,2.272677546
273,2.479136493
274,2.177254837
277,2.5839212
278,1.98492214
279,2.307988468
280,2.879174983
281,2.759888369
282,2.937095811
283,2.594727678
285,2.523267854
286,2.703042846
287,2.049701504
288,2.606329939
289,2.877329939
291,2.488639613
292,2.835985157
295,2.490094078
296,2.607094078
298,2.494716322
299,2.365713784
300,2.414376111
301,2.480259635
302,2.895902479
303,2.131257288
304,1.803068591
306,2.295733371
307,2.468137616
308,2.69834972
309,2.825282985
310,2.704820989
311,2.512238322
312,2.948023087
313,2.568296626
315,2.479776312
316,2.554483825
317,2.338287918
320,2.709975034
321,2.6412549
322,2.504164782
324,2.614771006
325,2.844289695
326,2.396226674
328,2.778481036
329,2.356678154
330,2.550700987
332,2.542521162
333,2.352133123
336,1.955739261
337,2.219205717
338,2.292568744
339,2.221526207
342,2.919197861
344,2.104915045
345,2.409876113
348,2.391821925
349,2.818153727
352,2.135283593
353,2.646350479
356,2.386416542
357,2.52254475
358,2.602070407
360,2.204985275
362,1.986876968
364,2.792453466
366,2.836265595
367,2.649635591
368,2.317145955
369,2.525454641
370,2.796639399
371,2.824309957
372,2.625038424
376,2.670247473
377,2.859138663
378,2.73497384
379,2.658836955
380,1.939722362
381,2.792239742
382,2.449914021
383,1.855723919
384,2.896305998
386,2.56193075
387,2.703015196
388,2.77207925
390,2.289125199
391,1.499390926
392,2.911155174
393,1.503436461
394,2.004957158
395,2.718353596
396,2.499678178
398,2.28141534
399,2.852000949
404,2.484064875
405,2.860594416
406,2.782970058
409,2.576816798
410,2.435458044
412,2.801599217
414,2.297758718
415,1.908420242
416,2.369997618
417,1.825292632
419,2.104261403
420,2.596782419
423,1.927455645
424,2.531767796
425,1.810777771
426,2.699249177
427,2.412353235
428,2.311573979
429,2.142231262
430,2.260120041
431,2.831657273
432,2.481163395
433,2.517067752
434,2.505842999
435,2.209488891
436,2.306164625
437,3
438,2.814210286
439,2.725731322
441,2.512503961
442,2.448463845
443,2.257817103
448,2.253874554
449,2.591536032
450,2.416191992
451,2.514699693
453,2.684239679
457,2.799227814
460,2.822338246
462,3
463,2.807813884
464,2.204795796
465,2.785584904
466,2.657760701
467,2.291506017
471,2.670483955
472,2.438658156
474,2.579881465
477,2.4628644
482,2.187649162
483,2.775918284
484,2.756264952
486,2.753147527
487,1.894829316
488,2.713941995
489,2.213646009
490,2.073243479
493,2.311440687
494,2.400688048
495,2.250171481
496,2.011216917
498,2.384322722
499,2.470773702
502,2.373662129
503,2.243518493
504,2.530806129
505,2.681403218
506,2.596202855
507,2.294524433
509,2.649421923
510,2.50303728
512,2.572420593
513,2.542570785
514,2.800413185
515,2.17438747
518,1.789682204
519,2.567455886
520,2.877355048
521,2.679142545
522,2.327819943
523,2.04300495
525,2.270020042
526,2.69682921
527,2.455371549
528,2.320822813
529,2.417996666
530,2.677427888
531,2.269658734
532,2.813195132
534,2.278619104
535,2.635769908
537,2.697587657
538,2.359515327
539,2.829384269
540,2.658882871
541,2.415577679
543,2.562011177
545,2.794345189
546,2.310143054
547,2.30784151
548,2.825255462
550,2.425325861
552,2.456609141
553,2.153291822
554,2.29117043
555,2.746711112
556,2.267203137
558,2.379260624
560,2.503251007
561,2.141155482
564,2.763932618
565,2.342646326
566,2.63357297
567,2.325544739
569,2.751486782
570,2.827919822
574,2.042304897
575,2.385151254
577,2.777692551
578,2.840572933
579,2.053214765
580,2.360258696
586,2.547455784
587,2.782457646
588,2.679510513
589,2.288682116
590,2.799801811
592,2.391963752
594,2.097478695
596,2.734484166
597,2.864145307
598,2.417812427
599,2.727416739
601,2.147678074
602,2.693208323
603,2.87565794
604,1.985233804
607,2.479877434
608,2.503790294
609,1.923904082
610,2.403470616
612,2.215186622
613,2.465949048
614,2.067120079
615,2.266761085
616,2.942074201
617,2.668035404
618,2.628648789
620,2.812281113
621,2.544309219
622,2.758513179
623,1.867524515
624,2.839965582
625,1.772696287
627,2.137015736
628,2.131384036
629,2.405078428
631,2.449536647
632,2.146914108
633,1.902064465
638,2.685317545
639,2.316222651
641,2.108435831
645,2.837774412
647,2.871733947
648,2.14055111
649,2.954012611
650,2.344043713
651,2.643407618
654,2.54037656
655,2.526702123
656,2.701344687
657,2.811622143
658,2.369095946
664,2.696185383
665,2.85980942
667,2.284182823
672,2.433437672
673,2.855390238
675,2.043735675
676,1.503040592
678,2.400201028
681,2.460264909
683,2.578522595
684,2.082530259
685,2.736904485
689,2.746689651
692,2.473771482
693,2.266778138
694,2.827876659
695,2.1969097
697,2.104354024
698,2.598129834
699,2.512342295
701,2.939571656
702,2.684937364
703,2.613666454
704,2.4545251
705,2.401479195
706,2.468007243
707,2.796055919
708,2.527582105
709,2.368193571
710,2.555768424
711,2.740396297
714,2.57810582
716,2.234672104
717,2.654352697
719,2.420048748
720,2.366196155
721,2.397551744
723,2.471688423
724,2.836030393
725,2.576330332
727,2.208670406
728,2.305052954
729,2.63875156
730,2.219583255
732,1.873448702
733,2.048327725
735,2.381696373
736,1.937664444
738,2.352663511
741,2.482440729
744,2.298953351
746,1.882885115
747,2.434557881
750,2.030772627
752,2.22034676
754,2.047766001
755,2.353651761
757,2.230879045
761,2.304956513
762,2.105892465
766,2.212727969
767,2.024296249
768,2.433423542
769,2.757201769
770,2.270827489
772,2.215786454
774,2.187201775
775,2.282223622
776,2.24902993
777,2.312197968
779,2.408970939
780,2.939092469
781,2.195361778
782,2.307933089
783,2.491515159
785,2.380917389
786,2.312338277
788,2.784938497
789,2.498424601
792,2.263895162
793,2.510267848
794,2.946405261
795,1.993226028
796,2.50185166
797,2.532018235
798,2.798952397
799,2.665162812
802,2.241504388
803,2.710387301
804,2.947303278
805,3
806,2.695293722
807,2.5962443
808,2.361554835
809,1.986596987
810,2.535672648
813,2.655654645
814,2.549433315
815,2.637014074
816,2.379276662
820,2.488991427
821,1.918262843
822,2.336107089
823,2.345504018
825,2.00138863
827,2.98696273
829,2.279855713
830,2.461702288
833,2.688291645
834,2.600256117
835,2.515961334
836,2.590598124
838,2.693419024
839,2.497519123
840,2.022317938
841,2.096214426
842,2.413598398
845,2.103070102
846,1.955566134
848,2.530710503
849,2.317812586
850,2.208305986
851,2.311426397
853,2.705961261
854,2.047414261
855,2.392265753
856,2.567260858
858,2.417534003
859,2.093283621
860,2.49208303
861,2.835366455
863,2.06032731
864,2.761373039
865,1.840838361
866,1.678953273
870,2.441763035
871,2.169145467
873,2.176874262
874,2.509735827
875,1.799929072
877,2.36595084
879,2.563236364
880,2.511823923
883,2.120863892
884,1.739185717
887,2.320271275
888,1.720869244
889,2.105308831
890,2.205826314
891,2.142293156
892,2.300055826
896,2.534752898
897,1.726349145
900,2.439078253
901,2.672788727
903,2.686611636
904,2.574190092
905,2.949673356
906,2.872365306
907,2.452122633
911,2.090295007
913,1.86635741
914,1.911077287
915,1.785867224
916,1.950996612
917,1.968188548
919,1.705346187
920,1.776885821
921,1.997963285
924,2.820213421
925,2.318129776
926,2.717134981
927,2.083166383
930,2.641260422
931,2.486347304
932,2.630393303
933,2.507613596
935,2.47565037
936,2.558356237
937,2.205380068
938,2.555952691
939,2.310978921
941,2.351125764
942,2.963781966
943,2.833753278
945,2.78709538
946,2.465529114
947,2.379551316
948,1.986010705
949,2.565040607
950,2.11382298
951,2.617637618
952,2.261103521
953,2.380651156
955,2.300277079
956,2.360883948
957,2.796022076
959,2.249930724
960,2.30525209
961,2.49847215
964,2.79066273
965,2.836014416
966,2.022602226
967,2.764851839
968,2.864118623
970,2.810388629
971,2.678545232
972,2.324428226
973,2.757712454
975,2.913014535
