id,relevance
1,2.2551061713608695
4,2.2339887899691275
5,2.2221037653291917
6,2.2845376874983105
7,2.2120627978088327
8,2.29029004082557
10,2.41704479271696
11,2.3905164274152484
12,2.3788498623682015
13,2.477586367441194
14,2.1985914298061044
15,2.2674038122727125
19,2.8253249541331327
22,2.3761395126189258
24,2.3949901045734734
25,2.2880686201096907
26,2.284555456921777
28,2.7039024575284833
29,2.400883213334321
30,2.492235661004885
31,2.6372882536333098
32,2.881371789919596
33,2.3912543507105437
36,2.495654863647725
39,2.3167558368552155
40,2.4054223564200217
41,2.3658935908526733
42,2.505743150671785
43,2.3839590264254857
44,2.2981735313366642
45,2.42123970534176
46,2.4211830591595502
47,2.258127814312198
49,2.365921038471746
50,2.578776334271325
52,2.2305728295587506
53,2.2150822634118645
54,2.3230870704433304
55,2.229144964968229
56,2.1938755977030464
57,2.3017733552415414
58,2.3252057509838315
59,2.4166829397533682
60,2.2023643568447424
61,2.5074733291469853
62,2.3980687721241614
63,2.3721330863327195
64,2.5603991489664404
66,2.3900050099564543
67,2.4123116577249277
68,2.3050455404769203
70,2.2716049454511236
71,2.32453575785668
72,2.354245299294985
73,2.1682866723205865
74,2.3367853723944196
76,2.2948213984330224
77,2.3354116322101963
78,2.163137746659104
79,2.331470672178811
80,2.2938613623058615
82,2.344530938320375
83,2.3264627568908596
84,2.244484631911731
86,2.0576079320582186
87,2.334175894742931
89,2.190661529346221
91,2.237758391131167
93,2.1518006505504905
94,2.293786646406855
95,2.2757999638249578
96,2.26266405735982
97,2.2886589180774384
98,2.47964652832853
99,2.3071356869636674
100,2.1998687391841565
102,2.21416057632518
103,2.2641263215593272
104,2.2710959252838787
107,2.26266405735982
108,2.271658073915852
109,2.280402571096027
110,2.2917525756738093
111,2.3297213157729457
112,2.2927775556894043
115,2.561792355501883
116,2.496340983895835
118,2.4961617620628607
119,2.426365932219585
121,2.5957307785366854
124,2.663077725909977
126,2.508133578052661
128,2.241619102299251
129,2.415116056148971
130,2.4626058504888286
131,2.2562991283376324
132,2.242865543983938
133,2.3974287771557585
134,2.2066855981208
135,2.2633407343989003
137,2.4840131688377385
139,2.319175741505706
140,2.3135089638554573
141,2.3745134829675107
142,2.2907690207940123
144,2.545737295174108
145,2.469807183284572
146,2.409655301595822
148,2.307308270658402
151,2.443265780687572
152,2.3743139085248446
153,2.364840199915937
154,2.288211106174772
155,2.269398867136775
156,2.209819192916366
159,2.3542636501247927
160,2.295279660350764
161,2.4487751168416754
163,2.2975273950904262
167,2.4590870708617985
