id,relevance
1,1.89514904
4,1.957888008
5,2.266341186
6,2.716840225
7,2.399679667
8,2.150937115
10,2.680117109
11,2.609573365
12,2.574369419
13,2.872520179
14,2.73687567
15,2.487693883
19,2.361735991
22,2.755789725
24,2.793846049
25,2.256031998
26,2.268639046
28,2.56297819
29,1.998158779
30,1.974458209
31,2.862300945
32,2.632330507
33,1.937389101
36,2.59597929
39,2.245443003
40,2.850522049
41,2.727305774
42,2.642651451
43,2.714149253
44,2.250703645
45,2.575121609
46,2.477226627
47,2.161348005
49,2.68739646
50,2.59663941
52,2.224832793
53,2.02211272
54,2.172553431
55,2.543702032
56,2.66767716
57,1.931506186
58,2.007637383
59,2.289444687
60,1.85436687
61,2.253014619
62,2.581060856
63,2.774247223
64,2.875030836
66,2.843469536
67,2.450114421
68,2.054778848
70,1.673008765
71,2.649239929
72,2.094442286
73,1.800686517
74,1.846655328
76,2.205825118
77,1.988838728
78,1.832355609
79,1.601193866
80,2.114309343
82,2.445667611
83,2.427337815
84,1.770354362
86,2.514302828
87,2.308891437
89,2.226042421
91,1.983818175
93,1.638409136
94,2.212670648
95,2.030436005
96,1.48406445
97,1.919374536
98,2.24403413
99,1.764482255
100,2.80801495
102,2.180000545
103,1.710753897
104,1.646752489
107,2.288347179
108,1.994341789
109,2.872874576
110,2.332393211
111,2.604063309
112,2.205858328
115,2.08752125
116,2.54265332
118,2.776757237
119,2.3715926
121,2.62243133
124,2.577024672
126,2.464798904
128,1.780220892
129,2.757937108
130,2.411448064
131,2.038636427
132,2.164346265
133,2.899698988
134,2.233585929
135,2.249035365
137,2.384221045
139,2.64417737
140,2.234520731
141,1.856846521
142,1.846382789
144,2.382217319
145,2.894474564
146,2.000482978
148,1.700408269
151,2.686943446
152,2.056078957
153,2.339048437
154,1.887403314
155,1.841670722
156,1.769777061
159,1.960499558
160,1.889298948
161,2.518952364
163,2.716511578
167,2.568229563
168,2.656150836
169,2.40707795
170,2.592183636
171,2.615167394
173,2.333354639
174,2.295973857
175,2.496141149
176,1.961502085
180,2.412764631
183,2.706204205
184,2.517843166
185,2.471269868
187,2.294757962
188,2.353540753
189,1.794952304
190,2.575847271
192,2.680158153
194,2.668000184
196,1.834566866
197,1.916434667
198,2.723294071
199,2.710455913
200,2.817730528
204,2.569544709
206,2.180587677
207,2.47166861
208,2.292831027
209,2.350850484
211,2.734868749
212,2.295070678
213,2.406268978
216,2.925054648
217,2.391309656
218,2.577624995
219,2.569119455
220,2.077704271
221,2.51587533
222,2.152225747
224,2.015208199
225,2.601710506
228,2.657249378
229,2.120633584
230,2.786787704
231,2.394835965
232,2.249708405
234,2.712023649
235,2.734070862
236,2.712797845
237,2.766592962
238,2.805831039
239,2.2980423
240,2.312433472
242,2.668022686
243,2.621181701
244,2.47323679
246,2.632616097
247,2.173857498
248,2.160182806
249,2.60629444
250,2.196024114
251,2.259322507
252,2.607927634
253,2.037729246
254,2.295578877
256,2.313556383
258,1.906661988
260,2.35042873
262,2.092516531
263,2.54147192
264,2.344421348
265,2.217494241
267,2.67474662
268,2.118649698
269,2.066464778
271,2.296429451
273,2.612315019
274,2.162561317
277,2.632377965
278,2.084808517
279,2.332684348
280,2.747780668
281,2.741849847
282,2.902934546
283,2.546917324
285,2.516355426
286,2.517982194
287,1.882082308
288,2.757913945
289,2.72074534
291,2.551375868
292,2.674870668
295,2.749846693
296,2.795151821
298,2.704413399
299,2.531127169
300,2.462510169
301,2.662122276
302,2.910083751
303,1.966174969
304,1.854891558
306,2.306547447
307,2.498337456
308,2.681679526
309,2.682733564
310,2.504239735
311,2.76722462
312,2.84724222
313,2.573144588
315,2.562320352
316,2.539349355
317,2.327280742
320,2.744526254
321,2.378861078
322,2.442426017
324,2.719680942
325,2.870002426
