id,relevance
1,2.1205735878278906
4,2.1582172402029367
5,1.9794350220058485
6,2.7578496425778747
7,2.286885518224948
8,2.00226586191811
10,2.5814580540443095
11,2.726966506070703
12,2.2362512808813113
13,2.832224887952433
14,2.722129038612641
15,2.3837082806355876
19,2.252228292187575
22,2.762106369006184
24,2.4993700529891143
25,1.8714840483487667
26,2.0230483787403752
28,2.400342707334911
29,2.371843946108291
30,2.2417523783945983
31,2.526926966136837
32,2.5707106831159594
33,2.235368223643628
36,2.3585723784833803
39,2.3541828167508143
40,2.6895586575889903
41,2.815808418854192
42,2.5196127496765524
43,2.711270490231408
44,2.3247635369735287
45,2.4295936352030716
46,2.361634648451555
47,2.0632838845352426
49,2.323679034899717
50,2.4654044036186216
52,2.3263568839281317
53,2.200265647525924
54,2.257359698235974
55,2.3725510638171396
56,2.718983582964946
57,2.1461685346069372
58,2.0861892530005517
59,2.169590844792037
60,1.8650731652599548
61,2.5011626902437727
62,2.4891072308107502
63,2.5153184017562853
64,2.581099921215399
66,2.6304473502291166
67,2.178624722024681
68,1.9868333728722165
70,1.4879587298904342
71,2.3227998321414747
72,1.9844932409619365
73,1.9514345713779981
74,2.2478222561282664
76,2.167263510947705
77,2.2621100099039606
78,1.9407097189726414
79,1.8233298460451024
80,2.0899833860414505
82,2.7613658724525982
83,2.3752248608038955
84,1.9099459209661713
86,2.1721156885947157
87,2.4378180603718658
89,2.333901949886007
91,2.034916952753516
93,1.6879982204564408
94,1.9640765529725004
95,2.1067011091021506
96,1.8740063356883805
97,1.8548337320062378
98,2.1081336763317475
99,1.747496114957868
100,2.7315354002602543
102,2.436262671187723
103,1.7574100901462193
104,1.8456163181543717
107,2.5686749101161075
108,2.288436098235307
109,2.671335962288155
110,2.3936792405300538
111,2.3936792405300538
112,2.1952338228449384
115,2.2767895098294124
116,2.4912947783368535
118,2.3962750115527727
119,2.5534301500664984
121,2.3782662124713823
124,2.5631637751939773
126,2.4313175739821022
128,1.8859752577584767
129,2.380703871119365
130,2.4200259676224234
131,2.292557868914834
132,2.3072184403591685
133,2.7405466797905915
134,2.1285178628952455
135,2.4096188826317055
137,2.422663785271979
139,2.7407693879766177
140,2.3472739219729943
141,1.959814923005226
142,1.9930988645632
144,2.3838227531072693
145,2.7036357236623862
146,1.6532674811596992
148,1.874343990163653
151,2.4853993078942587
152,2.198695317627478
153,2.5185528146563207
154,2.073722118268018
155,2.055627827452974
156,1.9911202971607256
159,2.0919494825082245
160,2.0381497566686955
161,2.416894587634797
163,2.9316606093166695
167,2.3933179948338084
168,2.3261856798492073
169,2.1939308408992817
170,2.4613617002079633
171,2.734451752387566
173,2.670613143756002
174,2.291132859112002
175,2.436472822520042
176,2.1992002832210904
180,2.158950217740474
183,2.506896836720884
184,2.5848790487279185
185,2.5848790487279185
187,2.38326047633906
188,2.099184212470846
189,1.9611363925814258
